,y_3m,y_6m,y_1y,y_2y,y_3y,y_5y,y_7y,y_10y,y_30y
1992-01-01,0.6054338232677599,0.036140017848492106,-0.3742101418390788,-0.38940103900627254,-0.34130656280802685,-0.1165116909161579,0.04293674728094857,0.1472710120249022,0.4322961093197885
1992-02-01,0.6053843996787197,0.045066545131432684,-0.37020415197765166,-0.39084242757075854,-0.3448287223375886,-0.11672255418849649,0.03983207254079621,0.1454201464375038,0.43174668777721537
1992-03-01,0.6195098718785675,0.03749585700569205,-0.3755969909393482,-0.3891382341233836,-0.3408428582626269,-0.10594963169790163,0.04380778026055961,0.14220910992899857,0.4156418932799457
1992-04-01,0.6230503213861088,0.034510016832246554,-0.37682923666938506,-0.3891542022314089,-0.33920633439760584,-0.102334330569315,0.046110102354409314,0.14127730122552046,0.4117735046678913
1992-05-01,0.6267056489165269,0.03206614315949943,-0.37750072924411027,-0.388130611122819,-0.3378185691280214,-0.09885184335612474,0.046780228965078344,0.13863222154578161,0.40958425867363546
1992-06-01,0.628588958218479,0.0329109674334262,-0.3749414228860816,-0.3887836509817069,-0.3375953602662891,-0.09828219264387206,0.04589584723611558,0.13689163256989925,0.40936930446298925
1992-07-01,0.6315684794747698,0.03389949622974431,-0.37297383790443395,-0.38882164412715703,-0.33703100431650423,-0.09622821219405893,0.044299181711930445,0.13517669021104373,0.40816100183257636
1992-08-01,0.6307994943874062,0.04607231990497279,-0.36275587771090806,-0.391816367123684,-0.3411895162721743,-0.10084525204660358,0.03733811464409318,0.1326499399574422,0.41144532396064715
1992-09-01,0.6216948208829913,0.08599400580082345,-0.3418690469283349,-0.4039169947996098,-0.3601026569352282,-0.10752013878759063,0.031867977875857385,0.12430981503706905,0.4103342476723056
1992-10-01,0.5902813758490878,0.15162557448414438,-0.30309691701785874,-0.4147433600359152,-0.3903728881825395,-0.12919407420720433,0.014578942285637251,0.11321996194431523,0.42729893600309354
1992-11-01,0.5865901045410309,0.16364431648052688,-0.2868111896506919,-0.412295892750479,-0.38393451964679803,-0.1390182764684205,-0.00728245476536733,0.08934816242022665,0.4495732425383607
1992-12-01,0.5863742541394996,0.16807710582177787,-0.28218173515615724,-0.4114498069320822,-0.385728477568973,-0.14064729792127054,-0.010677910951985902,0.08568117376008223,0.4505268506552033
1993-01-01,0.5860093507998121,0.1705920998681807,-0.2784026739906107,-0.410471918535049,-0.38698665311769154,-0.14408046849646594,-0.012634649490199318,0.08435965307961495,0.45133368467015056
1993-02-01,0.584538622369256,0.17414687101187304,-0.2734847233595843,-0.4096663301832943,-0.3889645359680407,-0.14596477925363938,-0.016649725527670765,0.0818237846114458,0.4536469973082875
1993-03-01,0.5826892788797324,0.1776936682153497,-0.26699736508737976,-0.4097533891822418,-0.3911803820800741,-0.14682626705541205,-0.020293403994831954,0.07658838013097254,0.4570066579452972
1993-04-01,0.5810853285771687,0.180616045552308,-0.2613539756139638,-0.41209257573447616,-0.3934887646714517,-0.14551728865189756,-0.019861309112058526,0.07017064419821557,0.45854597733554386
1993-05-01,0.5785515032853036,0.18348098728833528,-0.2533376741500161,-0.41209651649635326,-0.395046847092467,-0.14710768538683372,-0.024793533097293353,0.06392796536746237,0.46390212627320826
1993-06-01,0.5756220433716519,0.1866982311554265,-0.24635094178559436,-0.4120845114015059,-0.39484542177941173,-0.15016702586720776,-0.03065353644149252,0.05932215018619465,0.46945585847379157
1993-07-01,0.5759655531141956,0.18690094583831046,-0.24422284916146422,-0.4119953908520466,-0.3937977693384395,-0.1517097132844157,-0.03313349851466742,0.05806126044978082,0.4705159476629041
1993-08-01,0.5765894973121746,0.18721972938820042,-0.24402927763511825,-0.41030448764360544,-0.3933036373686223,-0.15367869403304843,-0.03421516323378587,0.05699831609460833,0.47102960203545113
1993-09-01,0.5778862603594421,0.1869696082488568,-0.24571766493635364,-0.4088442360303258,-0.3924757167429857,-0.15538709948232035,-0.03293486866422035,0.056335347768366816,0.47023221878290206
1993-10-01,0.5784560733747665,0.18742783136746002,-0.24691441349942944,-0.40810666806472096,-0.39215651010654334,-0.1566148344391345,-0.03279431660324206,0.056966575161536,0.4691545655960644
1993-11-01,0.5788264676284984,0.1877746320004159,-0.24681557336549956,-0.40812335547860845,-0.3920646823922721,-0.15758848368141362,-0.032888727082740106,0.05718862930870776,0.46831288082570555
1993-12-01,0.5781862729735807,0.1887713811445084,-0.2456833188937349,-0.40697398638671495,-0.3915926840041693,-0.15986699640091478,-0.03459719439441823,0.05601416778319883,0.46993727354970666
1994-01-01,0.5777499163315125,0.18876524625835722,-0.24400620326700234,-0.4058588499600472,-0.390271465604802,-0.16344366029533403,-0.036271102744427686,0.055265998584936075,0.4721405640382303
1994-02-01,0.5762688710755358,0.1903600473542032,-0.24274493025846422,-0.40573804643374056,-0.38997025683909525,-0.16670388566778035,-0.035585461374887946,0.05473375319174429,0.4732860462711457
1994-03-01,0.5741889465676611,0.19152943376302384,-0.24029967405353087,-0.40572363052686927,-0.38948021738138333,-0.17255602976101347,-0.03476281687171835,0.05651280854805044,0.47475820984857037
1994-04-01,0.5729257767289206,0.19135354292765036,-0.23810996281909694,-0.40287292976314576,-0.38951485201174413,-0.17782585722975622,-0.036899410604510886,0.058643693227684014,0.4774855174174136
1994-05-01,0.5693161131643378,0.19320804802083605,-0.23507846422038842,-0.39536139967561745,-0.3911437130565293,-0.18798454212684143,-0.04034404778937536,0.06127170451169595,0.4829739500942704
1994-06-01,0.5729159296356882,0.1928450328685458,-0.23287311119839316,-0.3886908562992807,-0.3898786877418507,-0.1953314539954595,-0.04319890599782314,0.05903783802523053,0.483483488140316
1994-07-01,0.5696796866774433,0.20424024470769486,-0.21883400147991072,-0.3853674397107716,-0.3923667992373484,-0.20311342533632104,-0.05250622878303544,0.051567389037504775,0.48655084509957347
1994-08-01,0.5704987097725723,0.20947938169579705,-0.20938215447264721,-0.3793217569051382,-0.3927417812837226,-0.2105320180782531,-0.060632696970708576,0.04660856627555755,0.4883699510870316
1994-09-01,0.5734173114440221,0.21047681968912915,-0.20824218352306367,-0.37779650800309766,-0.39215174652773205,-0.21399387389630048,-0.05870866222366503,0.0476141543099782,0.485290533362674
1994-10-01,0.5759196062419518,0.21163685312798522,-0.20774941170195374,-0.37658623820423454,-0.3912836217658335,-0.2165002544837855,-0.057106111373650174,0.048977090998886086,0.4826119978038356
1994-11-01,0.5781307282604619,0.212094466811023,-0.20506074548785697,-0.3735248278474848,-0.39147442670749394,-0.22011451374415048,-0.05660840176024935,0.04847489300618629,0.48161513628835495
1994-12-01,0.5800092390483946,0.21448314470005525,-0.2019718583977584,-0.37070336672775334,-0.3923257648022929,-0.2250980655515781,-0.05598481032015816,0.048048588995416974,0.4788956408617038
1995-01-01,0.5924001819299891,0.21309784835682888,-0.20485492487790352,-0.37037439678231004,-0.3898637801237274,-0.22624615591005245,-0.054640832576042624,0.051623434176161796,0.4644102795796325
1995-02-01,0.5983007481513297,0.2159481377139532,-0.19979583190530742,-0.367300731837839,-0.3897663969198537,-0.2322373076463843,-0.05870209700395705,0.05218043855421743,0.4566767663599601
1995-03-01,0.598546010606475,0.22085771670905552,-0.19210428482882322,-0.3640802181801063,-0.3896723070254857,-0.2391568369708317,-0.0636887376961256,0.050164994211745445,0.45595262818786375
1995-04-01,0.5996491070234163,0.22731565361123768,-0.18258408692607814,-0.36012908080636213,-0.3895576575360205,-0.24571157349296116,-0.06993718501643544,0.04493619224298734,0.45461942469893435
1995-05-01,0.6000864835774509,0.23270893163145298,-0.17373297827855563,-0.3558835320084409,-0.38917204406544176,-0.25190188626189175,-0.07631227898018028,0.038733794150492974,0.4546132624038174
1995-06-01,0.5971833331836126,0.23445237956336595,-0.16807863142368715,-0.3528790090116542,-0.3876694066827153,-0.2569239578101951,-0.081301007260924,0.03538710600199293,0.4598592577246411
1995-07-01,0.5923483276206549,0.23349315943983295,-0.16602118062761076,-0.35184920136715986,-0.3863995569657711,-0.25862705499655153,-0.0848738456531681,0.03577458334709359,0.4675120839625163
1995-08-01,0.5868364799243428,0.23282244070744795,-0.16197557949927907,-0.3493692738970239,-0.3854376372516154,-0.26164074089213746,-0.08856734797062649,0.033161514426429596,0.47661280759676805
1995-09-01,0.5842720755979757,0.23375884087698182,-0.15713085448628608,-0.3473761867249265,-0.38496890194892414,-0.26499618388034774,-0.09240476545217391,0.031201134276110445,0.48029828341963415
1995-10-01,0.582304329877789,0.23594275118914987,-0.15261993156235978,-0.34597515998962786,-0.3855223553233556,-0.26684995787689325,-0.09614326678648173,0.029532205936969494,0.48198440360459616
1995-11-01,0.5796142772526739,0.23586597741814438,-0.14899644785459087,-0.3452655608380939,-0.3868030186707723,-0.26776923311063183,-0.09857130704644967,0.030867669662823706,0.48478884916072273
1995-12-01,0.5756037925110247,0.23345853892661073,-0.14895034026536222,-0.34771764321688914,-0.38863358528109737,-0.26653171900216255,-0.09570685616227068,0.03674551128628528,0.4883629445615819
1996-01-01,0.5755790137914792,0.23042563240900427,-0.15475429258524828,-0.3502168423675613,-0.38993294911232185,-0.2602971842258135,-0.09262807343197661,0.04298482172944376,0.4886533692241591
1996-02-01,0.5756553212735355,0.22656367423709634,-0.16092265746396778,-0.3515273168348715,-0.3914036250314285,-0.25416370207229805,-0.08858588958017018,0.04724187231040863,0.48984391082090467
1996-03-01,0.5759164028071972,0.22342065651670232,-0.16605584971348497,-0.35478793974946143,-0.3915838112559435,-0.2504404895229683,-0.08366663314491839,0.052735745695685884,0.48899386028600444
1996-04-01,0.5774750625960006,0.22396429487593983,-0.16889524628273617,-0.35667982850039376,-0.391546959828939,-0.24717944790864987,-0.08266369649500246,0.053937670705683574,0.4862789139633849
1996-05-01,0.5776615025943832,0.22558792308601008,-0.16840413125100792,-0.35836243436367526,-0.39204653029470915,-0.2464362643415917,-0.08387443515568324,0.05618747682387622,0.48374623912687525
1996-06-01,0.580847098366425,0.22608735984930844,-0.1733324966125919,-0.3634610869258406,-0.3941607449209535,-0.2413720852963993,-0.07891942707014746,0.06243513542531977,0.4749773041343909
1996-07-01,0.584264698609996,0.22681150521130747,-0.17899185927496328,-0.3687090917215436,-0.3958641442728276,-0.23636903975100543,-0.07326499372735441,0.06892837148657198,0.4653054907066824
1996-08-01,0.5856538920232386,0.2275739519198108,-0.1812952402964176,-0.37039864947012785,-0.39658874224061197,-0.235113588315912,-0.0703979488829744,0.07087140152277002,0.46110393062594496
1996-09-01,0.585379365966519,0.22989416389696937,-0.1809171498597701,-0.3703061166759709,-0.39718744716704085,-0.23532608336979305,-0.07002777892757639,0.06970620615912984,0.4601336299879227
1996-10-01,0.5854601581037816,0.23226051769728187,-0.18117966781994566,-0.37039841867194856,-0.3971638437853321,-0.23607861371891156,-0.06936499780308161,0.0694742039142762,0.4584321062169773
1996-11-01,0.5860091815549532,0.23277803880498643,-0.18114459527551924,-0.37092268672176887,-0.3975991185367459,-0.235330868069705,-0.06877672886306484,0.06946775008670238,0.45715307786136694
