,y_3m,y_6m,y_1y,y_2y,y_3y,y_5y,y_7y,y_10y,y_30y
1992-01-01,0.32197477105920735,0.33008966753953983,0.33492355468724366,0.33889245172586163,0.33916319512463405,0.3374987744016327,0.3352123880370432,0.33331184609596304,0.32855737607418206
1992-02-01,0.3215800899196595,0.3299620163406669,0.3349646827603684,0.33915909860481447,0.33947620091770053,0.33772840064209014,0.3353110254259992,0.33326181855589526,0.3281456896064376
1992-03-01,0.3211145933950271,0.3299019178077268,0.3349732114704379,0.33944430362741423,0.33981947216871244,0.337997885529054,0.33550435596651956,0.3332148324806164,0.32757520224046877
1992-04-01,0.3205602782972575,0.32974351873913066,0.33498723377665207,0.33973586184166626,0.34012899306292443,0.3381973599103509,0.3356489993905927,0.33321102902227273,0.32728945963255646
1992-05-01,0.31995538182674704,0.3295642164323189,0.33498832820016444,0.3400667900660475,0.3404914188726045,0.3384161673383586,0.33579125722228254,0.3331492800264325,0.32703097605635284
1992-06-01,0.31935352268489137,0.3293262940218745,0.3349987382537288,0.3404395526504425,0.34090568749213646,0.33864814975181745,0.3359262769678563,0.3331151809679661,0.3266846055915745
1992-07-01,0.3184209961814698,0.3290361214115203,0.33508173469957614,0.3409557269113405,0.34149070264412196,0.33904452242639244,0.336119631922127,0.33307781075934784,0.3260803584868655
1992-08-01,0.3179554579010223,0.3288257717735764,0.33514858893976396,0.3413650198792732,0.34200532293649283,0.3394348640422963,0.33632059839708395,0.33296288033621413,0.32521345714884603
1992-09-01,0.3194177598258089,0.3288141800833697,0.3349219221614273,0.34125762413584865,0.3420168270259883,0.3395088002973685,0.3363065629231896,0.33273923910473435,0.3242912714756955
1992-10-01,0.3213149638613481,0.3288819122604767,0.33466240233475913,0.3410586304668007,0.3419274688203247,0.3394817154310186,0.3362044539234167,0.332499908093755,0.32329802979317834
1992-11-01,0.3219607824556517,0.3290979005805116,0.3346118442020782,0.3409442011792618,0.3419188936602331,0.33951909586578904,0.3362132414645069,0.3324407787000754,0.3226295560202428
1992-12-01,0.3221652595511346,0.32916494287726505,0.33459884018657343,0.34092539274347305,0.3419328096674689,0.3395463483046854,0.33624677297253763,0.3324336433105395,0.3223192363700385
1993-01-01,0.32237513680245317,0.3292212080411412,0.33457511890766944,0.3408720581244176,0.3418930981996661,0.3395063618986062,0.3362529541208354,0.3324550782542142,0.32218862265337067
1993-02-01,0.32259820386046334,0.3293128390428801,0.33457705802241344,0.34079395290146725,0.34182420398659735,0.3394607475671605,0.3362565669782631,0.3324801286080537,0.32204382697580036
1993-03-01,0.32287077233847733,0.32943710573294493,0.3345959512046375,0.34067087134213897,0.34170360830569313,0.33940342147419306,0.3362577251758983,0.33251426658701133,0.32190609023505484
1993-04-01,0.323151925329638,0.3295560115841969,0.33459975201489744,0.34052633022164175,0.3415533199520432,0.33932485777782173,0.3362366131904354,0.3325571977612233,0.3218712684491134
1993-05-01,0.32343406942017094,0.32967781891541803,0.33460615249091863,0.34038862420366817,0.3414116437933217,0.339255287454086,0.3362247707060901,0.3325952851638372,0.3217987957538823
1993-06-01,0.323672885780078,0.3297821878769508,0.33461425226575103,0.3402732581329625,0.34129210521517384,0.33919309144980164,0.33621582523387294,0.3326313503137067,0.32172975123759673
1993-07-01,0.3238299567503684,0.3298475329638565,0.3346151747541832,0.34019638745380176,0.34120930301870117,0.33914531899628336,0.3362118169865294,0.33266776271544674,0.32168976483754985
1993-08-01,0.3239457890236997,0.32989115004554825,0.33461011958461345,0.340147983021647,0.34115308209391604,0.3391148967432696,0.33621264482144264,0.3326960870942619,0.32164639729410216
1993-09-01,0.32401711738178796,0.32991308766292826,0.33460101213888527,0.34012003873703994,0.3411190571086458,0.33909299822121414,0.33621118170701325,0.3327057332776264,0.3216418006594999
1993-10-01,0.3241463089840739,0.3299657524857792,0.3345765724419975,0.3400437536304257,0.3410304279038788,0.33903458434612277,0.3361853194486399,0.33271737543586183,0.3217342261551088
1993-11-01,0.32430753683491487,0.3300290647625448,0.33455797487218253,0.33994180748499947,0.3409182212417408,0.3389626012194434,0.33614967536520546,0.33272676870148105,0.32185615028851156
1993-12-01,0.32441603826490717,0.330085351090076,0.3345448114963968,0.3398767074444764,0.3408469202801807,0.33892385031375855,0.33612797397963995,0.3327283579378239,0.3219088590053724
1994-01-01,0.32447417020190183,0.33010599347410163,0.3345507164764522,0.3398450439397477,0.3408128852164476,0.338906633990564,0.33612438480447915,0.3327282969488326,0.3219143662776079
1994-02-01,0.32451477119499744,0.3301414923935091,0.3345644339049025,0.3398076369279586,0.3407703752185685,0.33888463300394855,0.3361178453744431,0.33273308658749623,0.32193230922936206
1994-03-01,0.3244757682116219,0.33013935578621656,0.3345990872944184,0.3398176819947605,0.34077920854440524,0.3388966771172645,0.33612675283153604,0.3327375445571066,0.32189125667801194
1994-04-01,0.32431560748066957,0.33009147093827174,0.33465066696085566,0.3399162014610561,0.3408837622046037,0.3389830014345761,0.3361729364481178,0.3327369340615843,0.3216948702730309
1994-05-01,0.32403590195149035,0.330040979150782,0.33472112769724116,0.34007228228932235,0.34104938909341276,0.33912423579570083,0.33625025422205784,0.33273925031603824,0.32138251437968723
1994-06-01,0.32403289152294207,0.32996415573531146,0.3346958798271508,0.34022680135959343,0.34125068292661154,0.33932171505648534,0.3363423061409298,0.3327038354502245,0.32084496080548097
1994-07-01,0.32436271183872945,0.3299159166205642,0.3345753463234484,0.3403742672122807,0.34149171024007274,0.33957985489029113,0.33643789046118733,0.33260483504117494,0.32000237271080306
1994-08-01,0.32441439133382427,0.32988491146244137,0.33452294816600714,0.3406163891311795,0.3418439041018009,0.33991189509925107,0.3365752089759094,0.3325076441703784,0.3190055870357807
1994-09-01,0.32402396045884074,0.3297336233728714,0.3345615181409272,0.3410093031613305,0.3423358999991058,0.3403220784743762,0.33677746869410013,0.3324400234736407,0.3179890536640352
1994-10-01,0.3235338640551044,0.32957389420232797,0.3346375262785467,0.3414460058275664,0.34287435209936845,0.34077676901839776,0.3369987578381423,0.3323631918191461,0.3168819283102477
1994-11-01,0.3231458318294252,0.329466843154693,0.33473466779313477,0.34181727752603913,0.34332887326740125,0.3411852551032228,0.33719579691113494,0.3322888062633894,0.31582126567673924
1994-12-01,0.3230639150329106,0.3295169677129167,0.3347907582853746,0.34195818528450234,0.34353153734501085,0.34143678308794156,0.33731702848056266,0.3322486937842686,0.3150604009648777
1995-01-01,0.3232938751934228,0.32975559563562995,0.3347437103701389,0.3419263527309584,0.34357267125958524,0.3416190719778057,0.33747871833194826,0.3322204702060684,0.31427255393814957
1995-02-01,0.32368491376066616,0.3300707923194829,0.33473273318686453,0.341816057081201,0.34347986494219956,0.3417199827561908,0.3375743770849633,0.3321944690164089,0.31358657428380654
1995-03-01,0.32378498498053715,0.33027642342750363,0.3348461119825956,0.3418622590946588,0.34355444381497824,0.3419429101302794,0.3377381372436281,0.3321574237152195,0.3126321026296149
1995-04-01,0.32414488234510747,0.3303512549149923,0.3349214973788382,0.3419695746064305,0.3437288051981343,0.3422501012776569,0.3379322193984273,0.3320526798768989,0.31135310146857426
1995-05-01,0.3245222667894012,0.33054959650969606,0.33503413379776564,0.34191397897510356,0.3436894065686372,0.34238243674627833,0.3380386771173777,0.3320154151642317,0.3105103838250411
1995-06-01,0.3244918904663923,0.3306406843653976,0.33516490278276595,0.34191344414355407,0.3436916579006157,0.3424449319765997,0.33809414969519735,0.3319910811704381,0.31019867236768395
1995-07-01,0.32415886103820374,0.33056064441322563,0.3352743130604726,0.3420213409576333,0.34378940547946535,0.34248073451896605,0.3381720527739386,0.3319063593243044,0.3102528856160239
