,y_3m,y_6m,y_1y,y_2y,y_3y,y_5y,y_7y,y_10y,y_30y
2002-08-01,-0.4249524392396638,-0.37051558960938336,-0.2848989760387651,-0.1513086421636553,-0.042743763519504506,0.1677600492769971,0.2664757252967467,0.4014375037306878,0.5620854432131649
2002-09-01,-0.42884666076337336,-0.3724713536814944,-0.2839005203882457,-0.14897382907938966,-0.041647590550694766,0.16479583787559954,0.2616103428138975,0.3969753980153299,0.5653682843377887
2002-10-01,-0.43551409974756056,-0.3765605381934204,-0.2838678008672037,-0.14564105960187435,-0.03825327605142268,0.163313534061285,0.256626539151329,0.39122206857735997,0.565412126073029
2002-11-01,-0.4407839684280365,-0.37975261215707656,-0.2823895680523169,-0.1419424815373702,-0.035425888433120896,0.16092554623671923,0.2512351778703597,0.38612402526083245,0.5676645206818073
2002-12-01,-0.4428165177639011,-0.3803397066034815,-0.2794434230663801,-0.13984964880513528,-0.0350852434564112,0.15672544800431606,0.2457509568918253,0.3825039730444797,0.573682861554749
2003-01-01,-0.44423700034165675,-0.3799646900923891,-0.2758273024045147,-0.13849983366064447,-0.035621534078037045,0.1519328497215432,0.24067498237631713,0.37988986388444435,0.5800208416911418
2003-02-01,-0.446549032978357,-0.38022379241626547,-0.27269754927871687,-0.13678342512584427,-0.03546162540908883,0.148096745736994,0.23571573441714258,0.37722143397678054,0.584723934328891
2003-03-01,-0.4495877629331463,-0.3816939310095946,-0.2711445505704238,-0.13478245710595055,-0.03419501994052745,0.1461455623576822,0.2324733605368807,0.3742935858616613,0.5863680856267588
2003-04-01,-0.45197634138778187,-0.3827811112175314,-0.2698233814184479,-0.13285588246459085,-0.0329736280937447,0.14454854038149864,0.2292686880575934,0.3717886641327237,0.5881906002971531
2003-05-01,-0.4545783311603276,-0.38404576552726705,-0.2685808330317459,-0.13090053160073667,-0.0316711199603394,0.1433003638673413,0.22660888256189052,0.36957775747514165,0.5891684132523801
2003-06-01,-0.4585716719979369,-0.3864854037199562,-0.2678068837017482,-0.12841629315737743,-0.029172524070944377,0.14308066752980161,0.22460233006367814,0.36700906055393057,0.5879326596354042
2003-07-01,-0.4614968461724475,-0.3882369840014667,-0.26726675664371163,-0.12682851129913078,-0.027319693351161772,0.1428519763850816,0.22327464870992497,0.36473966573852235,0.5871422906073213
2003-08-01,-0.46165348017145774,-0.38791313028817737,-0.2661911421911582,-0.12684499737151636,-0.027804962531198685,0.14140481272147426,0.22149927922048396,0.3640251013472003,0.5891582537385063
2003-09-01,-0.4601244435795556,-0.3867364420129728,-0.26559925798051137,-0.12779058708827162,-0.028976237818584827,0.139542020258163,0.22042662310277475,0.3639122700352086,0.5920433992715971
2003-10-01,-0.4583940851789958,-0.38542358308844804,-0.2650969374387625,-0.1287891697239955,-0.03044560397810632,0.137944102684932,0.21889886380816834,0.364075543507089,0.5950103054325481
2003-11-01,-0.45658076143316517,-0.3840772382610408,-0.2645760958617323,-0.1296962004200108,-0.03186492332820032,0.13626067161506422,0.2172439962719676,0.36415315452006053,0.5981740972352717
2003-12-01,-0.4555904127196212,-0.3833925758049396,-0.2640908868448551,-0.13010330459183253,-0.03247552963311525,0.13510651575211438,0.2155264135527559,0.3635780120549244,0.6006892756351233
2004-01-01,-0.4545892344933662,-0.3827132088462186,-0.26368060293642887,-0.13059656568891342,-0.03297479628320616,0.1337860860475268,0.2140117306797252,0.3629038002842471,0.6031666943586937
2004-02-01,-0.45381612743888394,-0.3821297000143812,-0.2632355509708593,-0.13103102132003483,-0.03351057540199094,0.13257198500204975,0.21258065091153663,0.3621682971754628,0.6054015465028867
2004-03-01,-0.4531030177836731,-0.38140809045370594,-0.2626909041851405,-0.13139509997131574,-0.03416975618907495,0.13117527929940942,0.2108687606153222,0.3615253861524224,0.6077940236628749
2004-04-01,-0.4520190017637804,-0.3806786043145522,-0.26182885048790383,-0.13149922798340724,-0.03502554640072827,0.129311577991225,0.20803743686414242,0.36030627060295667,0.6114472761223875
2004-05-01,-0.4481819110904299,-0.3787010748705709,-0.2613937524995032,-0.1324935214819559,-0.03739099575097746,0.12610060782615473,0.2042971753524618,0.35955124955644263,0.617675769810322
